,0
8607,-4191301.4634488174
8608,-4193234.1848674123
8609,-4187499.173848288
8610,-4193840.680095714
8611,-4192297.209445971
8612,-4189625.7043145853
8613,-4192439.83041384
8614,-4190032.9644348845
8615,-4189522.952947476
8616,-4191141.6500949883
8617,-4186772.2470781193
8618,-4187934.7989685363
8619,-4188710.766501151
8620,-4191657.837840541
8621,-4188667.1225695913
8622,-4188411.4286342543
8623,-4191326.5170298624
8624,-4188091.4829101884
8625,-4189095.887048966
8626,-4188581.5922704227
8627,-4188674.058365952
8628,-4190016.1430655587
8629,-4186887.7781280875
8630,-4189892.1611806997
8631,-4185990.780625655
8632,-4186233.811361744
8633,-4190521.793997695
8634,-4188238.944327736
8635,-4185562.1828789054
8636,-4189404.8005510517
8637,-4187865.581345664
8638,-4188873.412195919
8639,-4189137.4889368177
8640,-4184235.7516670176
8641,-4185789.070444256
8642,-4186088.5805722447
8643,-4183121.32224436
8644,-4189461.3881925307
8645,-4186482.7294019707
8646,-4183886.485518388
8647,-4185220.9379319213
8648,-4185066.233797667
8649,-4185706.9804368378
8650,-4180957.636568994
8651,-4184878.852348532
8652,-4185235.711708602
8653,-4186645.3095643725
8654,-4186568.3428977025
8655,-4185812.972873288
8656,-4188032.179825518
8657,-4182344.316460323
8658,-4183151.2657839474
8659,-4187926.262320575
8660,-4183712.2314994317
8661,-4185931.626582633
8662,-4185652.28759177
8663,-4185776.7721661124
8664,-4181687.4889790225
8665,-4180121.068428821
8666,-4182903.3897181037
8667,-4182466.053197976
8668,-4187169.2044826862
8669,-4182017.915366814
8670,-4181719.2557240385
8671,-4181098.157046633
8672,-4185470.068999719
8673,-4180330.4652522006
8674,-4181451.6526274653
8675,-4180188.0674589523
8676,-4183319.6407974884
8677,-4183328.385189141
8678,-4177862.360703494
8679,-4179918.8944525397
8680,-4182566.9042713433
8681,-4180485.5763308066
8682,-4178414.1429325854
8683,-4181510.664379382
8684,-4180914.085259387
8685,-4181050.6712454543
8686,-4179975.5522712534
8687,-4179774.2467724504
8688,-4182471.880043945
8689,-4184528.51792072
8690,-4179678.825128339
8691,-4182383.41312263
8692,-4180130.5891850847
8693,-4178464.34747399
8694,-4174341.5714390473
8695,-4176500.4230230805
8696,-4180426.9649495035
8697,-4182384.486384767
8698,-4177723.683442793
8699,-4181906.859851409
8700,-4179673.156742713
8701,-4183171.1850632094
8702,-4180533.2409684705
8703,-4176967.4733032333
8704,-4180549.872058623
8705,-4178954.0712777125
8706,-4176626.327942936
8707,-4176868.935790589
8708,-4180002.459214868
8709,-4178855.1772174574
8710,-4176334.08482688
8711,-4180896.4747166527
8712,-4177208.576311567
8713,-4181304.650928251
8714,-4177366.242808015
8715,-4178806.0425019837
8716,-4177685.761737681
8717,-4175794.1679189196
8718,-4175680.1563796033
8719,-4172543.296320125
8720,-4177084.2917857915
8721,-4174846.3480132627
8722,-4173635.093229583
8723,-4178171.9943926306
8724,-4174953.5380857512
8725,-4171027.64507438
8726,-4177914.309041634
8727,-4177689.6703321245
8728,-4177584.8361000214
8729,-4175504.354032153
8730,-4175744.3928169874
8731,-4172110.330710942
8732,-4176281.2162036896
8733,-4176115.324300088
8734,-4174027.86551632
8735,-4176940.735731496
8736,-4172471.2835934954
8737,-4171885.160959826
8738,-4174784.886115526
8739,-4174244.787366961
8740,-4172840.792504429
8741,-4171114.2580080745
8742,-4175409.606962159
8743,-4173613.538886328
8744,-4174670.6171044214
8745,-4170894.780070577
8746,-4175358.4061152125
8747,-4170643.839171809
8748,-4172672.6301244246
8749,-4172996.184472118
8750,-4170485.241704263
8751,-4174358.5158486683
8752,-4174477.254446864
8753,-4170665.6339100786
8754,-4170902.963438376
8755,-4171666.1717644357
8756,-4170957.8436197876
8757,-4170972.245337417
8758,-4167746.4302780596
8759,-4170348.6903640083
8760,-4172720.901245555
8761,-4169617.475783871
8762,-4166743.499318591
8763,-4169289.2322825757
8764,-4171869.054125468
8765,-4167616.0459254356
8766,-4171012.8071886688
8767,-4171087.2438977943
8768,-4165250.0971224327
8769,-4164247.4935916304
8770,-4171548.958068965
8771,-4170295.2544945204
8772,-4166968.6071440317
8773,-4170382.6525121303
8774,-4167904.3710963037
8775,-4166520.395819198
8776,-4169385.3298522173
8777,-4169983.051793511
8778,-4166506.156881395
8779,-4170820.896210334
8780,-4167970.8558067987
8781,-4164932.945297059
8782,-4167143.2507580295
8783,-4165489.3814229183
8784,-4167316.7903948775
8785,-4168601.1684169606
8786,-4169116.86231085
8787,-4165296.012423027
8788,-4165877.491207018
8789,-4165560.60622742
8790,-4167797.0637201914
8791,-4167493.792925694
8792,-4164766.540150399
8793,-4171634.955174453
8794,-4164376.7384725153
8795,-4166546.7030764436
8796,-4160798.3878664253
8797,-4164736.9631023523
8798,-4166746.991572979
8799,-4163269.2940064576
8800,-4165203.065738321
8801,-4166769.336385924
8802,-4162324.9573520883
8803,-4163709.0171567984
8804,-4168665.0360728693
8805,-4161960.749129075
8806,-4164552.230626255
8807,-4162500.492066896
8808,-4165739.8539162343
8809,-4164658.2350818394
8810,-4162215.3982714554
8811,-4165506.586367413
8812,-4163096.2720646486
8813,-4158839.834820307
8814,-4160210.5659464425
8815,-4163531.3568043415
8816,-4160432.9751835675
8817,-4161780.681271187
8818,-4163445.715421602
8819,-4163994.7705203793
8820,-4163065.861356527
8821,-4163265.257093677
8822,-4160965.521256039
8823,-4160593.7901247763
8824,-4160843.6312711304
8825,-4163204.698728468
8826,-4164701.0318951663
8827,-4162931.698300999
8828,-4162228.9260884863
8829,-4158443.0048625534
8830,-4162574.830202571
8831,-4160452.942218854
8832,-4161252.7200402548
8833,-4159706.954028407
8834,-4163937.0311270906
8835,-4163262.555181467
8836,-4158005.956626228
8837,-4162616.467839465
8838,-4159870.4126108997
8839,-4160504.186019116
8840,-4157575.4827117734
8841,-4158631.2921270444
8842,-4158781.576120386
8843,-4158826.1055044564
8844,-4162138.9524442353
8845,-4160223.4322002926
8846,-4160221.4963594424
8847,-4158330.9505729782
8848,-4158919.49516323
8849,-4161481.5364773464
8850,-4157654.4088653224
8851,-4156744.837240504
8852,-4157494.842246933
8853,-4160477.5732754217
8854,-4157580.385307073
8855,-4158029.7326672566
8856,-4157857.2478632354
8857,-4159275.892087494
8858,-4155802.6319416934
8859,-4156724.9108987735
8860,-4159649.3943229415
8861,-4156104.7188916896
8862,-4157544.2179872706
8863,-4155472.034069345
8864,-4159458.7107628332
8865,-4158349.820878029
8866,-4155638.665760259
8867,-4155800.2489815955
8868,-4155319.082807788
8869,-4157243.342366621
8870,-4153968.5464334185
8871,-4152987.7057292797
8872,-4156353.493986297
8873,-4154203.4822981963
8874,-4155089.9428610574
8875,-4151030.458428501
8876,-4154923.9212993993
8877,-4158050.1973031415
8878,-4152365.711668672
8879,-4154137.5749593154
8880,-4150608.1917151576
8881,-4154719.9653461757
8882,-4152182.163225052
8883,-4150716.6091414737
8884,-4152148.5201980085
8885,-4152687.5445930366
8886,-4154100.523217937
8887,-4156228.717345919
8888,-4153731.0831710333
8889,-4151636.0669354172
8890,-4154993.100809809
8891,-4151845.8396416097
8892,-4153770.317509064
8893,-4153071.662036634
8894,-4152727.0418316834
8895,-4153261.415900435
8896,-4153794.347371629
8897,-4152796.3003691565
8898,-4152461.642674722
8899,-4154684.8593815807
8900,-4148975.0798709514
8901,-4151225.6575431037
8902,-4152929.2554556443
8903,-4153143.53629436
8904,-4150073.0716371345
8905,-4149370.3682633634
8906,-4151196.024438376
8907,-4150085.5568763595
8908,-4151802.5995983505
8909,-4150940.2068352476
8910,-4148946.384453083
8911,-4152671.838247954
8912,-4148745.5498870397
8913,-4147401.719111283
8914,-4149471.762374731
8915,-4145129.102202945
8916,-4147520.485940612
8917,-4144622.7702479605
8918,-4145963.3975665895
8919,-4149526.709681664
8920,-4145942.2444653115
8921,-4147992.479527638
8922,-4145968.5023631253
8923,-4148222.7702371776
8924,-4153668.991852331
8925,-4147760.2607512684
8926,-4149856.6077782344
8927,-4153570.7714438173
8928,-4145825.7907096604
8929,-4151853.8948041755
8930,-4147869.6729565454
8931,-4147352.1778228083
8932,-4144400.3049501157
8933,-4147814.065448676
8934,-4151931.1931676525
8935,-4145379.7122073974
8936,-4150779.6777654625
8937,-4146100.6235687556
8938,-4146347.1266345
8939,-4144882.125971499
8940,-4150815.5987684
8941,-4147276.9531267434
8942,-4145429.6395692923
8943,-4148436.7979564676
8944,-4144518.03260709
8945,-4145470.853231466
8946,-4148833.8623257848
8947,-4147395.231466301
8948,-4145454.6308122627
8949,-4144459.255309631
8950,-4142046.9007098484
8951,-4146101.876236281
8952,-4143006.344455999
8953,-4146147.559356559
8954,-4146982.3968620645
8955,-4144170.6418639026
8956,-4144815.6482010833
8957,-4144418.481557155
8958,-4141143.835273093
8959,-4142324.9897991708
8960,-4146514.887582509
8961,-4145550.685029939
8962,-4142877.9384567738
8963,-4143684.4538423237
8964,-4145433.3394481367
8965,-4144351.473060049
8966,-4142888.3556224443
8967,-4143278.916664138
8968,-4144133.7575132754
8969,-4142552.1655296246
8970,-4144412.199372879
8971,-4141135.983230578
8972,-4144817.4937860793
8973,-4140274.3281444735
8974,-4138349.6362634916
8975,-4143519.877947204
8976,-4141142.4192217765
8977,-4144313.11297057
8978,-4139938.3702572784
8979,-4139754.4406484356
8980,-4143003.035006487
8981,-4141387.9472196344
8982,-4141418.536744316
8983,-4142901.08544389
8984,-4142492.839303878
8985,-4137709.5090784915
8986,-4145416.266721876
8987,-4136424.835856198
8988,-4137668.382635145
8989,-4139536.6901133847
8990,-4140738.475335525
8991,-4136431.7449087086
8992,-4142284.8143051676
8993,-4139500.924109649
8994,-4141457.3915464925
8995,-4137119.162352575
8996,-4140927.636985867
8997,-4138199.6578251966
8998,-4137740.1224962594
8999,-4139026.872207191
9000,-4140031.1405244377
9001,-4137164.4808470025
9002,-4139487.152600365
9003,-4142533.6527349385
9004,-4138931.1300121956
9005,-4139084.4767824025
9006,-4137124.625950338
9007,-4138274.6435023784
9008,-4139585.5040096194
9009,-4136996.79344319
9010,-4136756.3974792273
9011,-4138995.890705558
9012,-4140516.4812048287
9013,-4137720.1453092853
9014,-4134432.7826258778
9015,-4136086.121196944
9016,-4136790.755415552
9017,-4137486.319281977
9018,-4136139.061021321
9019,-4133025.299486957
9020,-4136798.8261430883
9021,-4135576.3762510433
9022,-4133192.7125007277
9023,-4137565.5914518973
9024,-4134630.16710306
9025,-4135541.2304752837
9026,-4138838.195185702
9027,-4135334.1242293017
9028,-4135854.8571651313
9029,-4138630.321557871
9030,-4134090.1950747394
9031,-4132612.422054352
9032,-4132771.7097335886
9033,-4134203.644999709
9034,-4131450.112682893
9035,-4134382.0449585738
9036,-4132719.0073915394
9037,-4132657.5479962295
9038,-4135276.742340454
9039,-4130160.2717208075
9040,-4133499.4929925115
9041,-4129730.813990757
9042,-4135693.5461875102
9043,-4131937.6165220127
9044,-4132580.720883831
9045,-4133405.9545426834
9046,-4133456.588506139
9047,-4134963.696911298
9048,-4135470.683130261
9049,-4129394.437765523
9050,-4128935.5844308552
9051,-4131195.3262493415
9052,-4133883.369766044
9053,-4135620.8751469622
9054,-4130822.247201648
9055,-4130987.6620038436
9056,-4129583.309864067
9057,-4131616.6786472052
9058,-4131144.3032984864
9059,-4128345.122125618
9060,-4130573.033043798
9061,-4131308.4435708267
9062,-4130681.2984445253
9063,-4130447.1562967217
9064,-4132003.997783839
9065,-4131788.518392168
9066,-4131088.5743691423
9067,-4130679.8802936203
9068,-4131082.683387654
9069,-4129629.8442229307
9070,-4129646.9553714045
9071,-4128807.36891858
9072,-4131309.548509124
9073,-4131084.943489567
9074,-4130113.2430752823
9075,-4131394.657895576
9076,-4128382.473222321
9077,-4128876.0688884337
9078,-4128604.632942795
9079,-4133169.364538151
9080,-4131406.668130326
9081,-4130952.913052015
9082,-4128000.1715299487
9083,-4129562.4909456163
9084,-4126984.56459387
9085,-4129965.482095037
9086,-4127084.521145817
9087,-4126969.070065216
9088,-4130192.280385709
9089,-4125987.605352356
9090,-4132108.7932396308
9091,-4128791.255465219
9092,-4125324.4862483195
9093,-4127425.2054715157
9094,-4126904.896875115
9095,-4124295.7385235177
9096,-4128385.7640678235
9097,-4124971.621868642
9098,-4127364.8695541387
9099,-4125897.712258773
9100,-4126436.943952642
9101,-4124386.643792701
9102,-4123761.801362862
9103,-4124082.141914866
9104,-4131974.3733533043
9105,-4125482.5924101304
9106,-4122904.31129752
9107,-4126258.474582384
9108,-4124791.0623790133
9109,-4122424.5441067712
9110,-4127327.2535876967
9111,-4123224.2817024896
9112,-4123110.169597886
9113,-4124557.485830682
9114,-4127705.756499306
9115,-4123917.6499697226
9116,-4121328.5989194657
9117,-4122843.5920798187
9118,-4128143.459450411
9119,-4120852.4982131054
9120,-4128691.074534955
9121,-4123000.672477588
9122,-4121619.300181704
9123,-4127208.279496953
9124,-4123016.1068887357
9125,-4123237.7012667637
9126,-4123157.2276126537
9127,-4123264.918459421
9128,-4118686.302483538
9129,-4121943.469822848
9130,-4125167.7064544572
9131,-4124107.1047959966
9132,-4122672.823597613
9133,-4125136.6351516494
9134,-4124558.5740648
9135,-4118453.2379842033
9136,-4121819.809778429
9137,-4124118.7951428574
9138,-4121878.1358538982
9139,-4116630.477122878
9140,-4119885.8396612587
9141,-4116751.632956705
9142,-4120582.4905760335
9143,-4121991.2627827358
9144,-4120823.976976477
9145,-4115443.2426781366
9146,-4117604.9016010365
9147,-4121214.097426586
9148,-4119744.0811919407
9149,-4119321.6845965744
9150,-4122548.057790513
9151,-4122592.1189923016
9152,-4116672.0545605854
9153,-4127782.4641179643
9154,-4115893.686051663
9155,-4119774.1726274914
9156,-4121400.114477133
9157,-4122614.3391776397
9158,-4119631.8221102715
9159,-4117902.9768602415
9160,-4120726.3621323677
9161,-4116730.4264589255
9162,-4118982.8126784447
9163,-4122590.612089679
9164,-4116923.6866135285
9165,-4116194.7895265697
9166,-4118699.157688494
9167,-4115942.1594182723
9168,-4118294.705069729
9169,-4120861.457144526
9170,-4113959.478540918
9171,-4119764.796838369
9172,-4117063.429427318
9173,-4119398.1128802495
9174,-4117130.949323315
9175,-4116899.996200872
9176,-4118582.062663284
9177,-4122312.7484997828
9178,-4114429.2232409315
9179,-4115338.84817367
9180,-4114380.194990052
9181,-4117212.069072188
9182,-4116713.8419508925
9183,-4118506.086591034
9184,-4115006.4037936097
9185,-4116538.1272531142
9186,-4111345.4470975557
9187,-4117021.387906758
9188,-4115731.010894011
9189,-4117013.0618194593
9190,-4114749.7467334312
9191,-4115509.0539818034
9192,-4115325.8909639814
9193,-4116914.092200718
9194,-4112489.1096647186
9195,-4113985.373731753
9196,-4115099.207709281
9197,-4111890.466930327
9198,-4116088.0241810973
9199,-4112452.912042268
9200,-4112431.7792301355
9201,-4115207.2921695737
9202,-4111546.6911102165
9203,-4115431.6390561555
9204,-4116983.3460914306
9205,-4111968.497910455
9206,-4110998.65840308
9207,-4112957.256439507
9208,-4109837.077807195
9209,-4109810.6677683117
9210,-4110775.5629806677
9211,-4109559.678667791
9212,-4112995.0554766012
9213,-4109731.687834742
9214,-4111933.0958617963
9215,-4114886.852340366
9216,-4110754.177864216
9217,-4109445.472101139
9218,-4108671.7475356003
9219,-4111040.592206627
9220,-4108890.240052464
9221,-4109020.9961872427
9222,-4106677.3677157094
9223,-4113477.5020964607
9224,-4112145.147595868
9225,-4113306.0087103713
9226,-4109387.8803480165
9227,-4108718.2176711946
9228,-4106637.8446516516
9229,-4110365.5209734994
9230,-4111771.3768026666
9231,-4105415.2041158327
9232,-4109093.477200195
9233,-4108662.610152062
9234,-4110757.6989739523
9235,-4112253.2777878838
9236,-4108978.016764602
9237,-4111427.8194588367
9238,-4109053.4173330446
9239,-4111109.391284791
9240,-4108269.1383193084
9241,-4108218.7282940326
9242,-4108357.3066616743
9243,-4108023.3253325983
9244,-4107744.368837382
9245,-4106159.596082388
9246,-4111274.0903239385
9247,-4107123.832853886
9248,-4111144.45717571
9249,-4109435.2185252933
9250,-4103080.4638264673
9251,-4106451.1625576075
9252,-4107995.800195982
9253,-4106031.3746999716
9254,-4106335.021794117
9255,-4108640.4743893486
9256,-4108724.1340362374
9257,-4105248.702977574
9258,-4108228.5666507534
9259,-4104296.8420655592
9260,-4103387.6877308246
9261,-4104365.8836762314
9262,-4107740.094127788
9263,-4103143.71167189
9264,-4106393.6951443367
9265,-4104091.3123057694
9266,-4105818.7031098492
9267,-4105170.7249382553
9268,-4107429.106461245
9269,-4104674.122866107
9270,-4105116.874781893
9271,-4101528.0138869747
9272,-4103377.252787043
9273,-4104864.164369741
9274,-4103897.2048238222
9275,-4102505.5437833634
9276,-4101606.489180319
9277,-4103101.572383089
9278,-4106396.892400858
9279,-4102482.3590444042
9280,-4103788.50435323
9281,-4104607.6783726234
9282,-4103013.918951273
9283,-4103213.726561246
9284,-4100740.6743823863
9285,-4098279.179490279
9286,-4105914.2452957653
9287,-4103484.432524804
9288,-4102345.5537351896
9289,-4103730.4337639413
9290,-4102977.8654703256
9291,-4101425.966040834
9292,-4105126.262702176
9293,-4103191.8103692257
9294,-4103189.7683249507
9295,-4104483.6075299135
9296,-4099585.2878662734
9297,-4103640.67448515
9298,-4100532.6449071146
9299,-4101129.610821459
9300,-4106121.233274199
9301,-4105251.842274244
9302,-4099515.1788686397
9303,-4102444.7394576627
9304,-4100279.9978507417
9305,-4102811.3237130865
9306,-4099930.985236178
9307,-4102239.648435156
9308,-4100602.480111953
9309,-4102230.3531025215
9310,-4101163.9833340906
9311,-4102088.8895938597
9312,-4097678.6768022063
9313,-4095918.951644333
9314,-4099534.741978805
9315,-4102331.3867814853
9316,-4098220.7851259834
9317,-4101253.4797338885
9318,-4095801.973804412
9319,-4099855.084212411
9320,-4101500.4857047815
9321,-4097094.1196733885
9322,-4098988.490022647
9323,-4101811.448934932
9324,-4099203.4047551807
9325,-4099956.038245735
9326,-4099830.890261864
9327,-4101135.1602077396
9328,-4096562.6946013765
9329,-4099215.6287033204
9330,-4097658.182824337
9331,-4095687.459253749
9332,-4094024.902572699
9333,-4099048.117758662
9334,-4099770.6720278906
9335,-4097687.5797656286
9336,-4094661.235182587
9337,-4098759.637806587
9338,-4094276.7038444523
9339,-4095780.90343289
9340,-4096749.906918838
9341,-4095735.3767087474
9342,-4099275.283367884
9343,-4097168.4941284307
9344,-4095848.0874378
9345,-4094332.189081967
9346,-4097635.220590477
9347,-4096819.125278249
9348,-4098445.6279248022
9349,-4096699.634821227
9350,-4095541.647457261
9351,-4096440.5715958024
9352,-4096753.268750158
9353,-4091269.730771349
9354,-4093780.7775076274
9355,-4098311.938961881
9356,-4094552.0963045107
9357,-4093814.9769156124
9358,-4100062.6382333976
9359,-4091767.3741510934
9360,-4093138.4328402677
9361,-4091080.750278821
9362,-4092864.207435997
9363,-4093645.142811118
9364,-4092205.3500894373
9365,-4094540.751802435
9366,-4093047.6078590024
9367,-4093636.3996405276
9368,-4094312.6940901005
9369,-4091712.8016294674
9370,-4092551.304691506
9371,-4089909.917579926
9372,-4092009.706515081
9373,-4090499.261620447
9374,-4092985.123628619
9375,-4093342.993738404
9376,-4091846.177380807
9377,-4092081.2483825544
9378,-4094997.146901106
9379,-4090688.3569515846
9380,-4088220.973314118
9381,-4092500.719157366
9382,-4090270.1580209355
9383,-4088410.786590259
9384,-4091275.3502961723
9385,-4094352.585630471
9386,-4093992.5555884945
9387,-4090602.2683646753
9388,-4090599.8809266826
9389,-4087838.689349874
9390,-4088346.1092296382
9391,-4091082.9264173517
9392,-4092463.328523148
9393,-4091774.33405297
9394,-4092403.810231109
9395,-4093822.486632212
9396,-4092245.3174031796
9397,-4089859.381541025
9398,-4086466.54187303
9399,-4090680.721018525
9400,-4089980.8133897004
9401,-4090519.200780273
9402,-4091839.781764355
9403,-4087625.126362512
9404,-4088554.3604821847
9405,-4091424.878966334
9406,-4092316.496286687
9407,-4088615.783192594
9408,-4090130.5575048793
9409,-4087371.959444633
9410,-4088597.9161282405
9411,-4092168.7171082473
9412,-4088302.988792588
9413,-4084346.553591348
9414,-4087689.923426845
9415,-4083450.89856505
9416,-4090207.0217951047
9417,-4083849.4930767245
9418,-4088617.1153468196
9419,-4088533.400938979
9420,-4087951.666698113
9421,-4089402.1565541993
9422,-4086952.1826553866
9423,-4086831.964914147
9424,-4087923.1675813925
9425,-4084656.187278408
9426,-4086123.530483353
9427,-4084356.39095536
9428,-4084606.155142689
9429,-4087382.891663206
9430,-4086240.803342885
9431,-4090030.090693939
9432,-4084367.8774586464
9433,-4089233.302113441
9434,-4085783.574700564
9435,-4082504.7292440543
9436,-4083457.7982663093
9437,-4085991.753982043
9438,-4086423.3070446854
9439,-4084363.705572618
9440,-4083584.9017499234
9441,-4081079.3132024067
9442,-4081862.460111665
9443,-4081515.8398065604
9444,-4082547.376445604
9445,-4083394.4659488914
9446,-4081077.117235185
9447,-4082644.89164487
9448,-4083358.8876867304
9449,-4084535.4683200177
9450,-4082703.905879245
9451,-4083468.965502385
9452,-4081755.6019363487
9453,-4083438.4792144755
9454,-4082841.218824721
9455,-4081728.3990801484
9456,-4084749.6735070976
9457,-4082999.333455365
9458,-4080733.2220235113
9459,-4084734.5862661917
9460,-4083315.895963635
9461,-4082388.9365239134
9462,-4081302.974385965
9463,-4083031.094172781
9464,-4081964.1784413946
9465,-4082489.9692703206
9466,-4083316.8118917295
9467,-4082864.208007366
9468,-4079585.5948416083
9469,-4083626.455422281
9470,-4082684.8130165217
9471,-4079284.77689356
9472,-4085108.311778254
9473,-4079397.3875777908
9474,-4080456.472003108
9475,-4082594.8015189175
9476,-4080814.300259848
9477,-4076386.487593359
9478,-4083075.5190711236
9479,-4075313.266561709
9480,-4079802.170324447
9481,-4081822.5813956144
9482,-4080890.3691175627
9483,-4077928.0020932686
9484,-4077027.6986933323
9485,-4078110.8243476725
9486,-4078026.4496431164
9487,-4082537.375246501
9488,-4081596.2860503593
9489,-4078504.4115596856
9490,-4078386.398473999
9491,-4074573.0106881442
9492,-4078292.308031302
9493,-4078217.334357098
9494,-4078229.0128186983
9495,-4075065.591653826
9496,-4079761.724283731
9497,-4079907.460401584
9498,-4078786.6862705364
9499,-4079573.440895268
9500,-4076916.161551564
9501,-4076282.9756017765
9502,-4077654.1379173156
9503,-4076510.662121777
9504,-4079462.4735906394
9505,-4080899.3728440893
9506,-4079094.5323678246
9507,-4076747.868136063
9508,-4075581.6584491464
9509,-4073726.2848514393
9510,-4074662.2734104064
9511,-4079917.3071679897
9512,-4073129.493744992
9513,-4073873.885437785
9514,-4072962.1765054883
9515,-4075714.934312201
9516,-4075949.528436157
9517,-4076476.000438014
9518,-4077387.4123774725
9519,-4071130.9854767425
9520,-4074114.04124478
9521,-4076572.9341048026
9522,-4075230.6299901535
9523,-4074416.2593912543
9524,-4074152.3806782407
9525,-4073636.5331249656
9526,-4073987.9475129396
9527,-4072863.6019427767
9528,-4074914.7006639033
9529,-4072278.8343566516
9530,-4075229.6879570773
9531,-4070485.2007714203
9532,-4073665.1695537027
9533,-4076157.533699582
9534,-4076292.860575161
9535,-4075723.189907493
9536,-4077715.733823017
9537,-4075524.29820582
9538,-4073400.9450813965
9539,-4071678.886949508
9540,-4073295.1855679923
9541,-4069261.547255776
9542,-4071845.455781023
9543,-4069892.040843068
9544,-4076381.7995732576
9545,-4072191.4716228275
9546,-4071553.7644354245
9547,-4070907.7412129603
9548,-4070559.5317738545
9549,-4075691.3639246216
9550,-4072110.8516834923
9551,-4070181.2003709706
9552,-4072406.721463175
9553,-4073194.00522313
9554,-4073687.4435151895
9555,-4073170.37188587
9556,-4074327.3966498384
9557,-4069477.58176199
9558,-4069705.046716122
9559,-4071332.7243614113
9560,-4070414.8827846018
9561,-4070997.524870333
9562,-4068873.928728108
9563,-4069843.8934033634
9564,-4068723.6117723673
9565,-4068616.3554270747
9566,-4068567.7239016015
9567,-4073388.3206678284
9568,-4071036.3399186125
9569,-4072280.8745589284
9570,-4068913.697261663
9571,-4073373.0255100224
9572,-4072207.3259591945
9573,-4071549.174898989
9574,-4065411.227647388
9575,-4069624.4406790785
9576,-4067684.4269043705
9577,-4066448.294457424
9578,-4070469.2419489645
9579,-4071287.2281136233
9580,-4069731.187265
9581,-4070406.94254315
9582,-4071150.0176113592
9583,-4067131.8132698047
9584,-4070788.3009694144
9585,-4067394.1381988027
9586,-4068210.630636608
9587,-4066175.9310936327
9588,-4067756.07562947
9589,-4066530.5833712127
9590,-4070555.6005468164
9591,-4066075.250664809
9592,-4064938.7895297916
9593,-4068473.9650652525
9594,-4066315.227594201
9595,-4065718.1949755442
9596,-4065911.20493107
9597,-4068669.2966453163
9598,-4068058.030895786
9599,-4065115.8890505736
9600,-4065141.2982471655
9601,-4067373.7990396325
9602,-4067534.992460433
9603,-4067423.5952331186
9604,-4065560.9841969605
9605,-4061744.7649247353
9606,-4062877.6932783695
9607,-4068653.701488244
9608,-4064699.9236845663
9609,-4065630.384250081
9610,-4063774.703700636
9611,-4063931.630436865
9612,-4064379.1163872
9613,-4063283.9580042516
9614,-4062520.8593939254
9615,-4063275.1558793136
9616,-4063582.3066932904
9617,-4066952.9232112784
9618,-4059779.95385189
9619,-4064669.1948994333
9620,-4057948.430199576
9621,-4060490.1653913762
9622,-4062222.2692076867
9623,-4066386.149678497
9624,-4064174.9436163516
9625,-4061722.214735642
9626,-4063434.7599022705
9627,-4063586.17449059
9628,-4063411.10674435
9629,-4062236.977283168
9630,-4063679.652099635
9631,-4062728.3249536357
9632,-4064263.4139810437
9633,-4065636.69088395
9634,-4062091.5454644077
9635,-4060224.1071839547
9636,-4060806.7287044902
9637,-4061613.3865473736
9638,-4063174.371113989
9639,-4062425.084752991
9640,-4063221.9085759083
9641,-4061640.315021188
9642,-4062907.333890343
9643,-4059414.5921331723
9644,-4061432.1108562658
9645,-4058387.6019610595
9646,-4062088.1055977023
9647,-4059405.5737741133
9648,-4061881.38583365
9649,-4063083.785677187
9650,-4058962.1720635723
9651,-4062009.663385595
9652,-4060182.923510285
9653,-4056872.0812201733
9654,-4062266.6644272935
9655,-4059687.040610093
9656,-4057069.063088418
9657,-4058379.74388949
9658,-4063143.203086715
9659,-4062622.3413159084
9660,-4062388.2743597347
9661,-4059587.7674645237
9662,-4060472.1232391996
9663,-4059017.367416198
9664,-4058643.689832851
9665,-4059741.7940224106
9666,-4060370.765207154
9667,-4055039.44523707
9668,-4054388.576753904
9669,-4059806.365200845
9670,-4058497.947935893
9671,-4060981.825557905
9672,-4059500.69322644
9673,-4055280.5709771193
9674,-4060723.954761024
9675,-4057078.5058145337
9676,-4055026.6176527683
9677,-4061851.45618588
9678,-4059860.8080979357
9679,-4054715.653973704
9680,-4057356.177720827
9681,-4053552.9610094614
9682,-4053443.352258829
9683,-4055890.047425214
9684,-4059729.7236641883
9685,-4057496.1039166036
9686,-4059006.592321221
9687,-4054613.5620956235
9688,-4050690.9261009023
9689,-4055347.641922092
9690,-4057841.2688875697
9691,-4057803.72236827
9692,-4053237.7108030654
9693,-4051909.9976801365
9694,-4053144.246924067
9695,-4055815.537181406
9696,-4056858.0194151085
9697,-4054803.199042592
9698,-4055693.635386464
9699,-4055683.7638618536
9700,-4052540.970515681
9701,-4054373.7312511113
9702,-4058095.529263647
9703,-4049998.8786597913
9704,-4056658.254396836
9705,-4051477.74314079
9706,-4052586.5385743883
9707,-4054882.219898656
9708,-4052412.9273952916
9709,-4052058.2360223257
9710,-4052307.554479956
9711,-4055327.424391528
9712,-4051046.1798794577
9713,-4052848.667940613
9714,-4053960.602360533
9715,-4054177.3933324865
9716,-4054505.8303516433
9717,-4050844.8282353817
9718,-4050446.289527413
9719,-4050782.5858748215
9720,-4051489.344902867
9721,-4054350.697752107
9722,-4053530.5535412217
9723,-4049984.272229881
