,sigma2,mu,tau2
1514,100.20384356558529,238.87192428578393,513.6465016451019
1515,100.42283730056536,239.24708432833486,319.26814677534884
1516,100.34034831311028,234.59507865350506,540.4749903329785
1517,100.28273822648404,237.48040978333185,385.2638020910426
1518,100.46003990709684,240.72650489329104,452.8381445473999
1519,100.3244429202879,241.75915847152302,632.3245774699701
1520,100.38946515040092,235.8005241567954,401.2030521195657
1521,100.53325284009422,235.05908318871974,349.2878849443936
1522,100.59955942807939,243.12666463432237,263.15295450300306
1523,100.62298718276922,240.78073788618602,474.59441665848345
1524,100.57033192086399,236.7425216320053,356.936979433188
1525,100.73896995410203,240.20936859056314,276.2922274299094
1526,100.50067650232123,238.27014563205532,525.2953470415404
1527,100.87518212826242,239.90405164802246,436.49365403165126
1528,100.62933458516919,244.5404308672269,507.1299394227976
1529,100.88065720500089,243.24477199732553,413.2140177065711
1530,100.84268915926766,242.42106466432543,517.1657521140089
1531,100.89470123351654,241.5316687598157,584.2966269114127
1532,100.9703332048282,241.2648658218653,312.70796304418747
1533,100.92686975593301,237.7849832664635,372.6860549510171
1534,101.23432437810811,236.66456935343305,477.9852277329726
1535,101.03492635994806,236.3339925039545,412.6201946290624
1536,100.90220498027946,239.9321266826668,261.16575060379586
1537,101.07376274842599,231.88622786263525,269.30625340887514
1538,101.41072133056873,239.71574308721122,499.73654963906114
1539,101.10145939963263,243.6775919498123,342.5329948161298
1540,101.28411783878067,244.1380362954552,430.6194320149642
1541,101.44746034407292,244.1614836044459,434.600477489572
1542,101.66558296507226,238.67143983051326,537.6972305323776
1543,101.23143447877979,239.47632116522217,284.1777703706855
1544,101.47290428758082,243.2245478088507,486.40964475648093
1545,101.49146904700001,238.64218068837798,489.52964284374804
1546,101.222130549288,241.59295142404378,484.39602576673946
1547,101.56057179313879,238.4968874860753,491.9424113364549
1548,101.64556874638026,241.77829903562673,299.54906962584437
1549,101.70609488398486,233.52362613488373,345.9281099779411
1550,101.68060890494999,237.8447300159914,350.83630603851583
1551,101.75286755288681,241.00669709801684,402.3587431766886
1552,101.58720798159972,242.28076542690812,350.82198838286695
1553,101.90574975220406,236.50691000889285,511.4357115924727
1554,101.8197226708693,241.35024074031367,457.0273185574526
1555,101.97611035559363,237.1023355676316,319.91500175170813
1556,101.85386295924978,232.74815431264585,358.7876034963884
1557,102.00025946116229,240.51175048734888,447.1944443639672
1558,101.99050818967038,237.12825298949326,447.04301361028774
1559,102.02300500242343,239.2890385577598,529.8053596131872
1560,102.11915686161144,239.11984656686,228.45610524485312
1561,102.12121181930453,237.00291908442085,398.1154016674328
1562,102.13758102985197,239.73479597697937,364.4640531199356
1563,102.26742859380504,236.06540310441417,759.7909231546045
1564,102.36082381932528,237.21939067474574,355.5019256318238
1565,102.24882885864893,231.7346308988911,426.35245394671006
1566,102.28522707532841,239.70665939140102,462.0493673945087
1567,102.33306389666309,239.79228809656257,532.0822990749452
1568,102.45728637424315,242.20035739334077,412.5883698983825
1569,102.66800385623918,236.51496038581263,405.23397426959855
1570,102.6629610429659,240.21735640913073,372.54378524262245
1571,102.44614167445899,236.92264064469197,449.97514582759186
1572,102.59812194167533,239.4143590025972,696.307450295853
1573,102.64703396862124,235.1324449240969,396.4995230326737
1574,102.74298614671737,240.85118809115673,410.22110342548086
1575,102.68307997236244,233.85382470143188,370.3274094624871
1576,102.84225831536565,235.68880421487881,581.8279093942535
1577,102.63714244390393,243.1834557290826,393.0621989276801
1578,102.73652812418526,244.02630524794193,539.6236076674293
1579,102.94109121730175,236.6214755092409,442.5784749729561
1580,102.90449211779679,239.45171933545421,546.0500621807134
1581,102.94824554322432,238.10638330760875,454.72694523396376
1582,102.99428480096128,241.75823670338696,429.2778825746119
1583,103.13096000732631,238.69666613510037,525.9269914409997
1584,103.08255362981178,237.01303218670304,544.9139094445819
1585,103.19416133043569,242.1545898562113,257.23665493047935
1586,103.25130244895766,238.1839799867012,391.3412660987259
1587,103.1906130909984,239.34181027411603,586.8156250674946
1588,103.30830838695651,231.72385645913064,375.55120299931633
1589,103.37496192587047,242.256281879386,628.1292404813581
1590,103.38537293325217,235.9591907972904,448.5914026440149
1591,103.37078513733154,241.72274650334893,493.01149330873875
1592,103.3485579023249,234.07022221610347,360.52587894572156
1593,103.42054999496051,239.73638407085315,499.001884724349
1594,103.44771747804471,242.63869669826946,362.4807961174776
1595,103.59719190997615,237.43183710790908,475.3993911999689
1596,103.54602716435625,233.07576339099145,385.49622929100383
1597,103.63963461911406,244.27844343251124,528.5399264743172
1598,103.46271927142082,245.45033844819235,527.4603827262237
1599,103.79125438599665,245.41434091498937,491.24090534700946
1600,103.66154939484804,238.37679247410966,430.72626616166605
1601,103.82062370234608,239.869751873071,357.30578617155476
1602,103.68428417553665,238.7259909333964,519.3793356564722
1603,103.95844717180083,234.37178054718234,582.8620261536372
1604,103.97870037785442,236.21189182876066,332.53501613814535
1605,103.94655890547078,241.6291888893701,336.74197329818935
1606,103.92125490999383,236.15642181300174,528.6797906796648
1607,104.15752412065281,236.4597389465357,389.9091491905161
1608,104.19771798750112,239.85633660565588,609.5382484650388
1609,103.9363637970623,229.69079108946772,452.4835726287864
1610,104.10807764724635,239.5171126365584,360.71032372672016
1611,104.31468972247885,235.2738202195959,517.2596515591779
1612,104.28684760822814,245.5765010477609,466.25133980915854
1613,104.30052498785712,243.52437820873018,301.80702913938495
1614,104.51151559851245,236.7034601668791,541.5028313086341
1615,104.30900545682816,240.6032868257538,706.5924443386632
1616,104.35879939576883,239.78909540687243,458.43022259514936
1617,104.53725029027508,236.92721003420877,750.6923178977046
1618,104.34714122092043,236.11891615431676,250.53610106653522
1619,104.58468134966155,242.05956338258056,593.0207278224913
1620,104.59869570091763,236.93851502555307,446.43630880467134
1621,104.4625438275829,239.43071921369872,542.461116231424
1622,104.60641777918732,240.89783962828213,274.7486485721397
1623,104.65204705318637,237.27382112810966,316.1626928672392
1624,104.58711612251791,231.42360744538888,517.2268050418463
1625,104.86344103684074,232.53231782485483,464.75563036456424
1626,104.6926286465129,241.8701337719144,378.5325321375732
1627,104.9879491787982,238.26931743125553,242.22265773624042
1628,105.06905845664828,246.5242906140987,385.1225027277554
1629,104.824167761613,231.4210683385493,470.072304084512
1630,104.85717159734553,235.12681682560074,279.449106957448
1631,104.94347433590187,235.2082362770401,410.08482120100683
1632,105.00477526497605,237.51349491467383,336.56335243948325
1633,105.1487879336369,240.82388115157204,465.0553666358834
1634,105.42932821408765,230.89103137901236,570.731992820331
1635,105.05189975294225,240.15378666417857,414.5425591081149
1636,105.29809380616118,243.9403852114297,636.325553498921
1637,105.31082221729172,233.5013833771073,540.5245813250935
1638,105.51974782500633,240.22641698833428,525.5832287153208
1639,105.27094500409765,239.57343836275035,634.2885681321055
1640,105.318156029124,235.38802857409252,370.4873643043033
1641,105.16021297280861,237.62921152788465,371.50616515239915
1642,105.51870243568348,241.67867134252552,394.7747201973406
1643,105.53620306606308,247.68764359697494,552.5444908162733
1644,105.41565386221134,236.18975640664007,348.4578865654258
1645,105.67471973658212,240.73595710106977,392.7886926666986
1646,105.75839773060804,236.39172119587866,349.3807267085611
1647,105.80544563381393,238.799718470201,349.7128108624013
1648,105.98133612918933,238.32437887298258,518.2319711521578
1649,105.9357701906143,232.76521048710165,432.1805754234463
1650,106.08420257121044,237.67326424292182,445.0411093055169
1651,105.67313128860283,238.55283175172093,473.7823638754831
1652,105.8898499542984,236.34736446961313,361.8117927224593
1653,105.90209354736137,238.71485243867775,489.96566162639
1654,105.8287544886531,236.94659758697816,560.3313070814305
1655,105.79192921298248,241.40919727310668,428.71685696744737
1656,106.1689120642709,237.1999534537589,785.2704578207695
1657,105.98150836659016,239.6811001942113,313.7097175274524
1658,105.99113731752068,242.57000548256218,541.0339886746458
1659,106.28304046054899,232.04127586685675,403.2452728191851
1660,106.14049107196917,247.57980369322286,423.6408730056269
1661,106.22050306110904,235.418392362697,420.6412841397244
1662,106.27367320442929,245.8460651684196,294.240274579012
1663,106.28831467625002,239.41110338191754,841.2653508906325
1664,106.5565252092345,246.16767958180182,338.5971580640517
1665,106.35409549344068,237.21389261910593,451.0034736743791
1666,106.59162536452885,235.31672739200417,404.7601623967913
1667,106.5408735110503,240.3783559341201,442.2624657262781
1668,106.629872652272,235.8764140547145,355.00118676892663
1669,106.54810498635003,235.67368338185605,510.1038287301657
1670,106.5388347761337,243.26042801846958,607.4133840129697
1671,106.62958831084727,236.87844253371915,434.4079311980286
1672,106.84502754521338,240.20108304302855,535.5577672038712
1673,106.73736154329661,242.53760497413995,353.1967130702547
1674,106.89986169327602,234.58075850316862,648.9011781515163
1675,106.76715210326226,240.96036971676773,454.093312630629
1676,106.81507581938939,242.96890958284934,366.3705045763042
1677,106.98134947289888,233.5630120748078,531.5167090265508
1678,106.77913045112157,234.25145018023744,680.2289835016525
1679,106.95760974153991,245.47856328027737,447.60047594200654
1680,107.15452584527222,234.44447167086665,475.8253836317407
1681,106.94201137586302,241.8317648424679,316.21270589836877
1682,106.79544974178322,242.5961969142689,375.0284448953439
1683,107.09804598888181,239.09225548085925,342.1523852168276
1684,107.36205076884734,226.28488123953926,596.643520030676
1685,107.06884595180581,242.96934158011794,339.6188370472837
1686,107.33900258200968,236.7132186658045,401.04871472527935
1687,107.30627475608122,240.91130256313443,406.005482395259
1688,107.02509282696619,239.1292488818642,517.0962158502052
1689,107.54208757442832,241.45370469811593,483.37760394545927
1690,107.52239701518653,238.41743113682722,374.3244361095012
1691,107.46403111267232,244.69223329600126,556.7029805597124
1692,107.48942030660906,234.46306383900946,481.5019255528688
1693,107.6566718770565,243.8171224668007,438.898922669954
1694,107.56405069699454,236.95487752834237,538.8868788177296
1695,107.62874270299339,237.26854478368236,380.610507513718
1696,107.7824014840915,234.02674657060646,390.5254755262836
1697,107.59667700735481,233.97570261033513,449.2992701725581
1698,107.71965266879296,243.50637732975986,564.5926751088325
1699,107.86861861607933,239.68319766486837,393.9004687368744
1700,107.7928998060351,245.15453324969604,538.4075674084529
1701,108.12602859208619,235.41526893382598,360.36949899417795
1702,107.87089666355584,239.3266067408301,394.8931824534925
1703,107.9041619468489,242.50352819616253,301.60898227458546
1704,107.9453043972173,242.15317849125353,349.84424668876136
1705,108.09786741742079,242.67702697914652,351.3750360683221
1706,108.09774047104605,248.45164078324927,526.1690906113087
1707,108.24245734615202,235.3120010689797,686.2976752454209
1708,108.21945228073633,235.0399199398957,585.3659333666674
1709,108.30219003825833,242.91934303077176,405.6778239583457
1710,108.0500694118726,238.53037543273828,563.8407114588456
1711,108.34726505584929,239.88188225821145,357.8942060675899
1712,108.50051843812254,237.4644241314617,461.8740430202942
1713,108.260678650082,237.41205843670255,520.0806049605237
1714,108.38222573221617,238.24973661645043,461.3529819743479
1715,108.56124088196157,243.89443180981917,443.73304353166424
1716,108.37284138523592,241.736442866828,476.0789191858617
1717,108.58008031972253,235.9758121101733,357.24821637751216
1718,108.46892176810123,243.94975545493645,399.86990076061124
1719,108.90227154320195,234.20230539129975,418.43392428425136
1720,108.71783540098457,239.7351486869363,454.18922869271915
1721,108.54709762263093,235.20982771641124,429.40164140215563
1722,108.64556204332399,238.69493900092615,294.3921621065275
1723,108.87974255759748,241.87771799201025,296.01586679271514
1724,108.66291020394475,239.0222670203673,438.7097604944103
1725,108.71514894910266,236.010933407099,388.8495909883902
1726,108.91753582764001,239.87190078186165,321.9683123194585
1727,108.95252343587173,244.3993400257862,484.20408268542
1728,108.92202814218084,240.4386151283551,381.34517893327285
1729,109.03019477841512,235.23108279928118,358.7100876338561
1730,109.15228683936024,240.0706403344314,383.31729427448965
1731,109.30611289974641,240.61888114960902,290.0467479233406
1732,109.01064031788495,241.35951077199937,408.00756627846016
1733,109.02255661929436,241.55160785172228,353.45037349599056
1734,109.25354586005483,237.79800149125026,539.9221587812665
1735,109.49161689349715,232.910301269698,435.99707424931535
1736,109.33629194576032,236.47106517729813,417.9187501031152
1737,109.01064214714613,239.03273102124047,398.6400040000954
1738,109.34448242737884,240.72010440619127,367.2623173967043
1739,109.57327658231637,239.59436670086777,347.7139923043675
1740,109.28580250996059,242.68354378658844,307.19708987640564
1741,109.56190628356042,242.912457366592,455.906047502855
1742,109.45417108167118,234.57751260103655,470.8839777631113
1743,109.50719208678474,241.56517119077316,627.9671472747235
1744,109.51176473662204,233.38038988339983,335.0286045630335
1745,109.55999874792693,240.55402955869224,493.7209567084819
1746,109.58731694814392,241.19200317136415,536.5248295535326
1747,109.77133938982917,232.52544784849493,362.5432775310676
1748,109.66088005586394,239.17594640817833,441.93715776333255
1749,109.78402871977943,247.54063487103627,481.3748164669765
